id,new,title,description,summary,keywords,platforms,copying-policy,sha
svarcom,,SvarCOM,Der SvarDOS-Befehlszeileninterpreter.,"SvarCOM ist der SvarDOS-Befehlszeileninterpreter. Es ist ein Programm in der Entwicklung. Obwohl es funktionsfÑhig ist, ist es weder vollstÑndig ausgefeilt noch vollstÑndig und wird als Vorschau-Version betrachtet.","command, shell, freecom",DOS,MIT License,ddebcd6bef9209e480bf79855a1427026442b325e6afac9fca801c62d52a069e
switchar,,switchar,Anzeigen und Setzen des DOS Switchar.,,freedos,"DOS, FreeDOS","GNU General Public License, Version 2",65a765d320ad9e7971bc98457973f1a0fe3d9ac71f865cf1efcb6818e74faada
swsubst,,swsubst,SUBST und JOIN,,"freedos, subst, join",DOS,"GNU General Public License, Version 2",6630f3f9dac07407f055b473ea0b8a77e4fc2a54c9185e1fe774d7e8162dd242
syslnx,,Syslinux,Die Syslinux Bootloader Sammlung.,,eltorito syslinux memdisk isolinux module chain,FreeDOS,"GNU General Public License, Version 2",1134d9ac24a9f2493ba1942c16ed83ef3f3ac0d46ddfc9983eae8bf1c40ce65e
tail,,tail,Schau dir den letzten Teil einer Datei an. éhnlich UNIX 'tail'.,,"tail, unix, file","DOS, FreeDOS",Open Source,34767ee1deb7e9eb819428ec3b6e7d3adad3d78bc89f3fbe77fd4f15baa73ca9
tar,,TAR (GNU TAR),Ein Tape Archivierer.,,"archiver, tape","DOS, FreeDOS","GNU General Public License, Version 2",95494ea8f8d7e0c1474b749f5af9b58e80b59097f5d273118cae55c23f2f1bc7
tde,,TDE (Thomson-Davis Editor),"TDE ist ein einfacher, public-domain Multi-Datei und Multi-Fenster Editor fÅr Text- und BinÑr-Dateien. Entwickelt fÅr IBM PCs und Klone mit DOS und Win32 Konsole.",,"edit, editor, text","DOS, FreeDOS, Win32 (console) Linux",Public Domain,ff136bfd6a5c62237bbaa9424602a8caa7f9a8fbb9c7b2cb920512c7fecb0724
tdsk,,tdsk (RAM disk),Turbodisk RAM Disk Treiber.,Turbodisk RAM Disk Treiber.,"freedos, ramdrive",dos (ASM),public domain,037a82589e765a7ed4fb679eb911673c1784e1d53f0f125bdcca9beaeba376a4
tee,,TEE,Speichert seinen Input in eine Datei und zeigt ihn gleichzeitig auf stdout an.,,"tee, unix","DOS (OpenWatcom C), FreeDOS","GNU General Public License, Version 2",6b8d0150a1b569fdc284b727b7fb0426a0bb124d337379ad0235b5674f673b1d
teo,,Teo,Ein Emulator des Thomson TO8 Microcomputers.,,"Thomson, emulation",DOS,"Free with restrictions, see License",15e8c5abe79d05f388edc35100cf9d9814f4c2bccf9a3754bccadda826f09aab
terminal,,terminal,Ein kleines VT100/ANSI Terminal fÅr jeden PC.,,"terminal, rs-232, vt100",DOS (NASM),"GNU General Public License, Version 2",a52bd5d1bd161f59699cc831ffb7f58211012877066696071b376ff7a7c9a416
testdisk,,Testdisk (and Photorec),Testdisk checkt Partitionen und Bootsektoren von DatentrÑgern. Photorec ist ein Tool um Daten verschiedenster Art zu retten.,,"testdisk, photorec, data, recover, test",DOS,"GNU General Public License, Version 2",3dac580be23d23490b6936e5ad6d2a6961b3244e84309d4fde393a6333d107e6
tetris2k,,SmallTetrris,"DOS Tetris, nur 2 KB gro·.",,"tetris, games, Spiele","DOS, TASM 3.0",Free w/Sources,f203b81ab4e6fa1e79f12b132c9af30ed560a42f3b0cad0213284e536b82cfdc
tinyasm,,TinyASM,"Tinyasm ist ein kleiner Assembler fÅr 8086/8088-Programme, der auf einem echten PC XT-Rechner arbeiten kann. Er erfordert mindestens 128 KB Arbeitsspeicher.",,"assembler, asm",DOS,Simplified (2-Clause) BSD License,15e13ac99560e593a02f90980320f6d91dd1b87b779cfadc0099309f057ac490
topspin,,topspin,"Ein MenÅ-Interpreter-Programm, welches dem Benutzer erlaubt, Umgebungen zu erstellen, wo es keine gibt.",,"menu, system, utility","DOS, FreeDOS","GNU General Public License, Version 2",09b0efdedbbeb99b85007915c9dfaa8d78b2f914f454a18864c54773d35d8242
touch,,TOUCH,Setzen von Datum und Uhrzeit einer Datei wie beim UNIX-Tool 'touch'.,,"touch, time stamp, unix","DOS (2.0, 8086), FreeDOS","GNU General Public License, Version 2",d1742e0f5a465d4907812efbe58abdb8f5c36fed17c5ee4e5477855e3585ba25
tp7p5fix,,TP7/P5+ fix,"TSR zum Beheben des Runtime Error 200 in Turbo Pascal-Programmen zur Laufzeit, ohne dass ein Patch die ausfÅhrbare Datei patchen mu·.",,"DOS, games, Spiele",DOS,"GNU LIBRARY GENERAL PUBLIC LICENSE, Version 2",287115e9d5c36ece3ad74553fc62786599d162e3abb6902f8ccfe1ba44b9d926
tpasm,,TPASM,"TPASM ist ein Unix-basierter Cross-Assembler fÅr 6805, 6809, 68HC11, 6502, Sunplus, 8051, Z80, PIC, AVR und c166.","TPASM ist 'ein Unix-basierter Cross-Assembler fÅr 6805, 6809, 68HC11, 6502, Sunplus, 8051, Z80, PIC, AVR und c166.' Danke an dec_hl fÅr die Erstellung einer FreeDOS-Version (das Kompilieren der BinÑrdateien verwendet DJGPP, gcc Version 8.2.0; siehe Makefile.dj2). Dies ist ansonsten eine Kopie der offiziellen TPASM-Quellen von Todd Squires; Todd unterhÑlt TPASM noch immer, daher bittet dec_hl, dass Sie sich bei Assemblierungsfehlern oder Verbesserungen an Todd wenden.","mpasm, asm, assembler, assembly",DOS,"GNU General Public License, Version 2",b36f482276aefc8a465b56e7489fe892ccb55f8b7f1efa92ba728fc81d0ee547
tppatch,,TPPATCH,"Patcht Turbo Pascal Programming, die den Runtime Error 200 Bug enthalten.",,"runtime, tp",DOS,"Free, no sources",1fac9f5f4031e85a1eda138f21784d6f8f9715828e66e80b13e4f868c32f86c6
trch,,trch,"öbersetzt Zeichen. Dies war frÅher das Programm UNIX2DOS, aber das öbersetzen von Zeichen kann mehr. [éhnlich, aber nicht identisch mit UNIX 'tr'.] (enthÑlt Cats GNU LGPL).",,"trch, unix2dos, tr","DOS (Borland C), FreeDOS","GNU General Public License, Version 2",fd31f11591924492dd9bd07d779801cfd000992c627d5a787bd1a24d89504bc3
tree,,Tree,Zeigt die Ordnerstruktur eines Laufwerks oder Pfads grafisch an.,,"tree, freedos, DOS, Win32","DOS (TC2, TC++1, TC30, BC31, BC45, MicroC v3*, Pacific C*, Digital Mars),","GNU General Public License, Version 2",e632d08027ef1fbcfc87787de3ead1be39a761c28801bb8c3b5c5b6860b53f6a
ttf2fnt1,,GNU ttf2fnt,Mit TTF2FNT kînnen Sie .TTF-Dateien in DOS-Bitmap-Schriften konvertieren. (Anmerkung: Dies ist eine Win32 BenutzeroberflÑche).,,gpl ttf2fnt win32 dos freedos ttf font vga bitmap,"Win32, Delphi 3","GNU General Public License, Version 2",57ded615eb8d129f4111e9433edcdb13b089ab7a4ca7a7884b94bd69713e8bd6
udvd2,,udvd2,CD/DVD UltraDMA Treiber.,,"cd, dvd, driver",DOS,Free w/sources,f9eefd86a37904569e9a6dc3606a8837ab00cf6f811e222893f018837509367e
uhdd,,UHDD,UHDD ist ein reiner Festplatten-Caching-Treiber fÅr bis zu 22 BIOS-Festplatten auf bis zu 9 Legacy- und Native-PCI-SATA/IDE-Controllern.,,"cache, disk, driver, ide, sata",DOS,Free w/sources,0477c31bbcd7e45b60fb7faeeee6022866f69f4aa6c97e44901556a30541ad41
uhex,,uHex,Uhex ist ein einfacher und schneller Hex-Editor.,,"hex,editor,viewer",DOS,Simplified (2-clause) BSD License,0332ba0b4bf5f1787eeb51610dfb2f783bc05235027f58021c1446d8580a39f5
uide,,UIDE,"Ein universeller Caching-Treiber fÅr DOS-Laufwerke, Disketten, CD/DVD, SATA und UltraDMA-Festplatten.",,"ahci, cache, cc, cd, cd-rom, cdrom, disk, dma, driver, eide, floppy, ide, pata, rom, sata, sata, uhdd, uide, ultra",DOS,Free w/sources,829ba21202d6a7e1e84856460df45556e8c24c23cb0c9bc316a4d4c8973a4972
umm,,UMM,"Ermîglicht UMB (upper memory blocks), registriert Hardware-UMB-Speicher als verfÅgbar, erfordert 286+.",,"UMB, memory",DOS,"GNU General Public License, Version 2",0ec865e6f324fcbe05eb6e2d88154b515fc86d61f2c1a803cafdc0b018be9213
undelete,,Undelete,Ermîglicht das Wiederherstellen gelîschter (aber wiederherstellbarer) Dateien aus einem FAT16/FAT32-Dateisystem.,,"undelete, unerase, recovery","DOS, FreeDOS","GNU General Public License, Version 2",3258e7d5f8fa7aca7178167494ec4fc888ce2fae6084b4ca779dca3a0960e7ae
unformat,,UNFORMAT,Macht das versehentliche Formatieren eines DatentrÑgers rÅckgÑngig.,,"format, unformat, harddrive,","DOS, FreeDOS",GNU General Public License,1ff8a2f77ed349bb73221037ea0d79d60e4b69873d8399f5dd7037005a1e98d9
unrar,,UnRAR,Ein RAR Extraktionsprogramm mit hoher Dekomprimierungsrate.,,"UnRAR, RAR, decompressor, archive",DOS,"Freeware, see License.txt",38db894d9ac2c562b3679eaec32f3ad727828c090b2510050f5b9d5e3340e2e2
unrtf,,UnRTF,"Konvertiert Dokumente im RTF-Format in andere Formate (html, latex, txt, ?).",,rtf,DOS,"GNU General Public License, Version 3",d9315cc66494a80a83b604608dfa4c298d479f18d09bfeaf47a86a46ed26d560
unzip,,UnZip,Ein Dekompressionstool Ñhnlich PKUNZIP.,,"freedos, unzip, infozip, pkunzip","DOS, UNIX, MAC","Open Source, see License",00227e5b6f6b7d168973b1355ff74402d3785c89b68675fbd1c72dac2d436729
uptime,,uptime,"Zeigt die Uptime (Betriebszeit) an, sogar in DOSEMU. éhnlich dem UNIX-Tool 'uptime'.",,uptime,"DOS, FreeDOS",Source Code Available (open),b1d45ae900ba8a31e78b58a22c86e0c64b15727cb457970e2212e843c365bd84
uptimec,,Uptime (Chamorro),"Zeigt die Uptime (Betriebszeit) an, sogar in DOSEMU. éhnlich dem UNIX-Tool 'uptime'.","UPTIME ist ein 16bit DOS Tool, das die Zeit anzeigt, die seit Systemstart vergangen ist. Es ist das Pendant zum *NIX-Tool uptime.",uptime,"DOS, FreeDOS","GNU Lesser General Public License, Version 3",2142e0f877e3ec69e6342ed2cbca2b74f6c8e462d03b241ca0d373d1ea9077b6
upx,,UPX,"UPX ist ein freier, portabler, erweiterbarer, leistungsstarker ausfÅhrbarer Packer fÅr verschiedene ausfÅhrbare Formate.",,executable packer,DOS,"GNU General Public License, Version 2",332ec4efc0d378cf58b62e37d5414ba3842563e43c4ef07c9d56e637edb81bb4
urthwurm,,UrthWurm,FÅhre einen Wurm durch 10 Levels von Hîhlen (Remake von SFCave).,,"SFCave,urthwurm",DOS,Free w/Sources,271a398f5db429ac4fedd5b11a2b0dd06b44acae6524bcd74a39504545ffa2ec
usbdos,,USBDOS,"Sammlung von DOS-Treibern fÅr UHCI USB Controller (USB 1.1, 12 Mbit/1.5 Mbit).",,DOS USB driver keyboard mouse port uhci ohci ehci xhci,DOS,"Freeware, see documentation",0b0fb557a0950c7c7c6cf347579a9f52b69700d67715597276c2546018fa9af5
use_umbs,,USE!UMBS,UMB Speicheranbieter (macht UMB verfÅgbar).,,umb,DOS,Public Domain,1805a0713ecc906a0442e7061a381e0c7c9059d06fce515de1b3549441721b63
utf8tocp,,utf8tocp,Konvertiert UTF-8-Textdateien in andere Codepages und zurÅck.,,"codepage,converter",DOS,Simplified (2-Clause) BSD License,83aee0255e5b24a50e36762ce1e5cc0d4d7c2ecea0669907aa622ac9551451ab
uucode,*,code,UU/XX encode/decode,,"uuencode,uudecode,xxencode,xxdecode",DOS (the C code is vanilla),GPL,f08fae98d39df5d88f9be5d36c4c5605da73dbd49f3ca5dfa07fbbe70c6ad8aa
v8power,,V8Power Tools,"Eine Sammlung von Tools, die bei DOS-Batchdateien Verbesserungen fÅr die TextbenutzeroberflÑche und andere Verarbeitungsfunktionen bereitstellen kînnen (UPX komprimiert).",,dos 16 bit batch vask vchoice vecho vpause vframe vmath vline vprogres veach,DOS,"GNU General Public License, Version 2",c1bd5fabf11721d4f0c66fbadc14bfeec0b5050cd45d6479897a973add55c507
val,*,val,Experimental linker for DOS,,"freedos, compiler, link",dos,public domain,bef79a65d338999a0882d643c8ad42905119f08333f119acf98afbce375deda3
vertigo,,Vertigo,"Ein Flugsimulator, der sich darauf konzentriert, mîglich nah an der RealitÑt des Flugmodells zu sein.",,"games, flight simulator, Flugsimulator, Spiele","DOS, GNU/Linux, BeOS","GNU General Public License, Version 2",16b38c825a30494599d859184f45fc75115b804259abc3625667895862b8e8ed
vgapal,,VGAPAL,VGA Text Modus-Farbpalettenutility.,,"dos 16 bit, vga, colour, palette",DOS,MIT License,0f497e24fa325947797e6220a259add313fcd35f3329328a29fc3888f036bb25
vice,,VICE,"Vielseitiger Commodore 8-bit Emulator, emuliert C64, C128, VIC20, PET, PLUS4 und CBM-II.",,"commodore, emulator, emulation",DOS,"GNU General Public License, Version 2",5dcb9690a8168f9418014248da117922eb3fd8ef3ff2c8b20e70326e880cd0fa
vim,,Vi IMproved (vim),"Erweiterte, verbesserte Version von 'vi'.","VIM ist eine verbesserte Version des Standard UNIX Editors 'vi'. Dies sind die Runtime Dateien fÅr VIM. [GPL kompatibel, aber es frÑgt, ob du Kinder in Uganda durch das ICCF unterstÅtzen willst). Der komplette Lizenztext kann in README.txt gelesen werden.Nur 32Bit DOS (7.1)","editor, vi, vim","*nix, Windows, Macintosh, DOS, andere",Source code available (open),7397e5d2588cdedd1bde4a638d07ac7d566cac3033bdfd8480462cae7ff87daf
vitetris,,Vitetris,Ein textbasierter Tetris Klon.,,"games, Spiele, tetris","DOS, GNU/Linux, Windows",Simplified (2-Clause) BSD License,555bdb21286b3289a857ea4feab58b09e89d6f4716308d6eee35914d2568b932
vmsmount,,VMSMOUNT,Ein DOS Redirector fÅr das Mounten der von VMware freigegebenen Ordner.,,vmware,DOS,"GNU General Public License, Version 2",a2d115b9f9ea746e117e97211b6a6527b42680fc7022dc477016ffed357fa308
vncview,,VNC Viewer 8086,"VNC Viewer fÅr 8086+, basiert auf Xvncviewer",,"VNC, 8086",DOS,"GNU General Public License, Version 2",a4b448e6042a403e1963212b878197a901ade2cc89b3c56a6cce74be35e211b5
wasm,*,Wolfware Asm,"WASM is an Intel x86 compatible assembler that creates 16-bit DOS programs for 386, 486, Pentium, etc. Includes documentation and sample programs.",,"wolfware, assember, 386, 486, pentium",PC (DOS),MIT License,630d2ccf479d2decfb3dc405d442e11049961745bb78bcda2cff89e58e5d2f9e
watcomc,,Open Watcom C Compiler,Open Watcom C/C++ Compiler.,,"watcom, c, compiler",DOS,"Sybase Open Watcom Public License, Version 1.0",f31d3394a5b8442649195538b089af069825e98ce96a3833849d3089c68bb2e2
watcomf,,Open Watcom Fortran Compiler,Open Watcom Fortran Compiler.,,"watcom, fortran, compiler",DOS,"Sybase Open Watcom Public License, Version 1.0",3bbbc3208719462919793e49ec822114cfef2edffbdbe0f3453e98a87f8403b4
wattcp,,WATTCP,WATTCP,,"freedos, curl",FreeDOS,Open Source,fbcbbabe832daef6781a97b82e826bd5d0ecdcc78807ab38f26faecc2a5c8c3d
wcd,,wcd,"Wherever Change Directory (WCD) 16Bit Version fÅr DOS, ein Norton Change Directory (NCD) Klon mit neuen Features.",,"chdir, cd, change directory, fast","DOS, Windows, Unix","GNU General Public License, Version 2",1b610d69a58eaf041be3afc7408ee8fe6060afcbfaa4ec92c1dc6dd6dc8190c2
wde,,WDE,WDE ist ein Disk-Editor.,,"Wde, disk, editor",DOS,"GNU General Public License, Version 2",746834698757f3f42be5c6f349add3b99eea49520956905f08e1b7f708a6f00e
welcome,,Welcome to FreeDOS,"Die Willkommen zu FreeDOS 1.3 Nachricht, die am Ende des Bootvorgangs angezeigt wird.",,welcome boot message autoexec config,DOS,"GNU General Public License, Version 2",b8ce519688e4e29be6d0fbee704138d26751e4ad2ea9539dc9a52858c6ab252c
wget,,Wget,Der Nicht-Interaktive-Netzwerk-Downloader.,,"freedos, wget",FreeDOS,"GNU General Public License, Version 3",3a0f7b047b938ba20650e9bb730db5ba55cac1fdc2086f9088f9d9ba93fe8441
which,,which,"Ein Dienstprogramm aus der UNIX-Welt, mit dem man ausfÅhrbare Dateien in Verzeichnissen finden kann, die in der Umgebungsvariablen PATH aufgefÅhrt sind. Volle Wildcard-UnterstÅtzung, relative Pfadnamen, optionale Dateidetails (Grî·e, Datum). Benutzerdefinierbare Programmerweiterungen, Codepage-korrekte Zeit-/Datumsformatierung. Neue DOS-Switchar-UnterstÅtzung.",,"DOS, extension, file, utility, find, locate, PATH","DOS, Compiler: Borland Turbo Pascal 7.0","GNU General Public License, Version 2",2f1387d0c92fe0de13c7ddaafae45adf6bd839736023717a9171dffad78fc5d7
whichfat,,WhichFAT,FAT32 Kernel-Support-Erkennung und FAT-Typ-Erkennung (FAT 12-32) pro Laufwerk.,,"freedos, fat, disk",FreeDOS,Public Domain,3ec09dfb702ee88bc04a2e2dbf2dbe95c2b38c2c7fd5875ce1ca02eabb9ef729
wing,,Wing,Ein Space-Shooter Ñhnlich Galaga.,,"galaga, games, Spiele",DOS,"GNU General Public License, Version 2",06612642fed743ab8db7631cd0b9210c12e9921e62dbbeb576e5d69bd0e5dbad
wptail,,Whiptail,"Erstellt TUI Dialogfelder, Eingabemasken und liest Benutzereingaben unter Nutzung von libnewt.",,"dialog, whiptail, newt, gpm","DOS, UNIX","GNU Library General Public License, Version 2",93a638d9e34c030e753f335c42cf6fee27d11e7607e527944ae08d13a21ced3d
ww1,,Word Whiz Volume 1,Ein Text-basiertes Trivia Spiel.,,"games, Spiele",DOS,"GNU General Public License, Version 2",0bae1744bcc596912145f87776478641e351e3f60fc33d65f61257aeab60c4a0
xargon,,Xargon,Seitlich scrollendes Plattformspiel Ñhnlich wie Jill of the Jungle.,,"games, Spiele",DOS,Kiloblaster and Xargon Freeware License,5886e0659ef97dcd7767c587e9798a9d8df6c77629b5776cbeb30fd24aa69855
xcdrom,,XCDROM,UDMA und nicht-UDMA CD-ROM Treiber fÅr DOS,,"Ultra DMA, DOS, CD-ROM, CDROM, XCDROM",DOS (NASM),Free no sources,c79a9e140898fa445b8f70ea8008793bec763dc7d0e65e1e8c4f60a921d204fb
xcopy,,XCopy,Kopiert Dateien und ganze VerzeichnisbÑume.,,"freedos, copy, xcopy, kitten",DOS,"GNU General Public License, Version 2",f5c955341d5072997d094e3923813b7d7d944b9d809f9e649cff0d0ffe2c2338
xdel,,xDel,Erweitertes Lîschen von Dateien. DR-DOS Ñhnlich.,,"xdel, del, deltree, delete",DOS,"GNU General Public License, Version 2",8b81c049165fe65d9e475e6e204a70019bc5ffa56585b2abf78e7880e4dd6e7c
xdma,,XDMA,UDMA-Treiber fÅr DOS: bis zu 4 Festplatten unbegrenzter Grî·e.,,"Ultra DMA,Ultra ATA,Bus Master,IDE,ATA,VDS,DMA,CHS,EDD,LBA,XMS",DOS (NASM),Free without source,2811d5a1a57fcbcd9eb773fc3be3ac5438703a427621353bd1b642ced0299228
xfdisk,,Xfdisk,Xfdisk ist ein fdisk Ñhnliches Programm zum Erstellen und Verwalten von Partitionen.,,"Xfdisk, fdisk, partition, hard disk, hdd",DOS,"GNU General Public License, Version 2",cc489a09c590055f2dfa13d0219634c93c9f608c1d4b1d7076e347c3066d8841
xgrep,,XGREP,"Schnelles, UNIX-Ñhnliches grep mit UnterstÅtzung fÅr regulÑre AusdrÅcke.",,"freedos, files, find, grep, search, text, unix-like","DOS (Arrowsoft Assembler, WarpLink)",Zero Clause BSD License,d48897d5519e143c70f5028f05b008bec1bcd526191230bda21b0c725abde944
xkeyb,,xkeyb,"Tastaturtreiber fÅr internationale UnterstÅtzung. EnthÑlt au·erdem KEYMAN, KLIB, LISTXDEF, SCANKBD.",,"keyb, keyboard, driver","DOS, FreeDOS","GNU General Public License, Version 2",73a7d5fc5fbaed3a2a20e4ba3ff1712301d20313124797b2e73efc6e28e69d3e
xmgr,,XMGR,"Ein XMS-Manager, der bis zu 4 GB RAM verwaltet und V3.70+ UMBPCI unterstÅtzt",,"driver, manager, ram, umb, xms","DOS, MASM 5.1",Free w/sources,306abe1d5102d017500da6a8b2b358d67eec085f58631c5a693134045823b1c2
yapcbr,,Yet Another PC Bridge,Layer 2 BrÅcke fÅr Pakettreiber (verwandelt einen PC in einen Switch).,"Diese BrÅcke gehîrt zur Klasse der selbstlernenden transparenten BrÅcken. Sie kînnen fÅr diese BrÅcke beliebige Ethernet-Karten (oder eine Mischung aus Karten verschiedener Hersteller) verwenden. Sie benîtigen lediglich die passenden Pakettreiber fÅr diese Karten. Pakettreiber fÅr die meisten Ethernet-Karten sind Public Domain und kînnen von crynwr.com bezogen werden. Diese BrÅcke kann mit einem PC oder AT (Festplatte ist nicht erforderlich, ein Diskettenlaufwerk reicht) mit MSDOS Version 3.0 oder hîher eingerichtet werden. Dies ist keine Spanning-Tree-Bridge und kann daher keine Schleifen in Netzwerkpfaden erkennen.",bridge,DOS,"GNU General Public License, Version 1",cbe11727c3edc9251dccb52e09dd170f5a8d3079d93ce5f94d1fe7a2e2dfc005
yasm,,Yasm,Yasm ist eine komplette Neufassung des NASM-Assemblers. (UPX-komprimiert).,"Yasm ist eine komplette Neufassung des NASM-Assemblers unter der 'neuen' BSD-Lizenz (einige Teile stehen unter anderen Lizenzen, siehe COPYING fÅr Details). Yasm unterstÅtzt derzeit die x86- und AMD64-BefehlssÑtze, akzeptiert NASM- und GAS-Assembler-Syntaxen, gibt BinÑr-, ELF32-, ELF64-, 32- und 64-Bit-Mach-O-, RDOFF2-, COFF-, Win32- und Win64-Objektformate aus und generiert Quell-Debugging-Informationen in STABS-, DWARF 2- und CodeView 8-Formate. Yasm kann leicht in Visual Studio 2005/2008 und 2010 integriert werden, um NASM- oder GAS-Syntaxcode in Win32- oder Win64-Objektdateien zu assemblieren.","NASM, asm, gas, yasm, assembler, assembly, DJGPP, Visual Studio",DOS,Simplified (2-Clause) BSD License and Revised (3-Clause) BSD License,510c01309a343457648600b590081e0d553796c3b24d003c7b7f512ff101cc6e
z26,,z26,Ein Atari 2600 Emulator.,,"atari, emulation",DOS,"GNU General Public License, Version 2",e2817e0340a5611dac35da2231887969c023e8f561d51e29e21dbdbe0eb54d20
zboy,,zBoy,GameBoy Classic Emulator.,,"gameboy, emulator",DOS,"GNU General Public License, Version 3",8953615001c7809de6e524cfe72460ef2a7d7745e63fc94818b814538890dc0d
zdir,,ZDir,ZanySoft Verzeichnislister.,"Zdir ist ein winziger DOS-Verzeichnislister, den ich vor Jahren programmiert habe, als ich in der High School war. Im Vergleich zu den Dutzenden anderer Verzeichnislistern des Tages war es der beste -- ZDir bestimmte automatisch, wie viele Spalten angezeigt werden sollen, es konnte einen vollstÑndigen Baum anzeigen, die Farben waren vollstÑndig konfigurierbar, es funktionierte in jedem Textmodus, egal welcher Nicht-Standard, und es war blitzschnell (in Assembler geschrieben). ZDir war als Shareware verfÅgbar und sehr beliebt, obwohl es nicht mehr sehr nÅtzlich ist, da es keine langen Dateinamen unterstÅtzt.","asm, assembler, assembly, a86, dir",DOS,"GNU General Public License, v3",4d40f41fa61fa93ccda15bd7fc3739d9e307ff3e98b3ff7672cb00dd355acd82
zerofill,,Zerofill,FÅllt unbenutzten Speicher auf einen DatentrÑger mit Nullen.,FÅllt leeren Speicherplatz auf DatentrÑgern mit Nullen auf. Hilft den benutzten Speicher von Virtuellen Maschinen zu reduzieren.,"dos, clean drive, Festplattenputzprogramm",DOS,GNU Lesser General Public License,f84321739a1eda704d77a00be07d07472760aae9c677b894c36ec211d6814bbb
zip,,zip,Ein Packer Ñhnlich PKZIP.,,"freedos, zip, infozip, pkzip","DOS, UNIX, MAC","Open Source, see License.",821ef922417996251d29f7930034d314859540624a0c072f8953d41c1dc5eea8
zmiy,,zmiy,"Ein Snake Spiel fÅr DOS (8086, Ñhnlich Nibbles).",,"nibbles, snake, games, Spiele",DOS,Simplified (2-Clause) BSD License,65b6a5921155eae12db342bc442ff2b9855ff9d3b905c14cb06e5d5fbfc6fa3f
zoo,,zoo,Manipulieren von ZOO Archiven.,,zoo,FreeDOS,Public Domain,45244672487c1044a7a900c7e004df2a2ceb6d3c71b8404fef46198ec8e5b5f9
zsnes,,Zsnes,Ein Super Nintendo Emulator.,,,"DOS, GNU/Linux, Windows","GNU General Public License, Version 2",381be8475d85ef732fd01b6f85a25f2257866963276a1fc32de2ce3aea3c778a
