id,new,title,description,summary,keywords,platforms,copying-policy,sha
ethflop,,ethflop,En nÑtverks-baserade diskettemulator fîr DOS,ehtflop Ñr en DOS TSR som emulerar en diskettenhet. Den emulerade (virtuella) disketten lagras faktiskt pÜ en Linux-server som en diskettavbildning. All kommunikation mellan ethflop (TSR:en) och ethflopd (Linux-demonen) sker îver rÜ Ethernet. Inget behov finns fîr nÜgon nÑtverkskonfiguration - DOC PC:n behîver bara ha nÜgon form av Ethernet-styrkort (fysiskt eller emulerat t.ex. via PLIP) och en lÑmpli paketdrivrutin. Linux-servern och DOs PC:n mÜste vara anslutna till ett gemensamt Ethernet-segment (samma LAN).,"nÑtverk, diskett, emulator, asm",DOS,ISC license,743ed1d85d17efef41229b46a8a8308fe8cd8e80bc70d23868b06215fb38615d
ethtools,,ETHTOOLS,"En uppsÑttning diagnostikverktyg fîr ethernet-nÑtverkt. Byggt med hjÑlp av WatTCP-stacken. Inkluderar ETHWHAT, WWWATCH, ETHSEND, ETHDUMP, ETHWATCH, ETSHOW,",,ethtools,DOS,EUPL v1.1,ed75f7c13a337bb395f299dadae64574edc90677cb3cc5481912f488627f9501
euphoria,,Euphoria,Tolken/kompilatorn Euphoria,,euphoria,DOS,Modified MIT License,d7066ceffff26ad087c67e301c4a4d09b3cbee5bad5e51fdee4d38f910cd9919
ev4de,,EV4DE,"EV4DE (uttalas 'evÑjd') Ñr ett spel om att flyga ett skepp genom rymden och undvika asteroider. Spela i tre olika spelllÑgen, lÜs upp ytterligare skepp och fÜ hîgsta poÑng! EV4DE kan spelas med ett tangentbord, men jag rekommenderar starkt att anvÑnda en joystick eller spelkontroll.",,spel,DOS,"GNU General Public License, Version 3",ba1dfcc648e49374805176e607e452914c44432b83152fe366414b5f93ad8dbd
ewsnake,,EW Snake,En klon av det klassiska ormspelet (ocksÜ kÑnt som nibbles).,,"snake, nibble",DOS,"GNU General Public License, Version 2",13bc3c01e38c25305c9afa0cb20b9896b36340db51595bc5d7f274bc89274c64
exe2bin,,exe2bin,Konvertera en exe-fil till bin-format,,freedos,dos,"Sybase Open Watcom Public License, Version 1.0",e187c33aa6585e539fcd9aa2ac50ad3e89b968265d4c4cb4165738fcf9b91ecf
fasm,,flat assembler (fasm),Snabb men kraftfull 80x86-assemblator,"Flat assembler (fîrkortat fasm) Ñr en snabb sjÑlvassemblerande assemblator fîr DOS, Windows och Linux operativ systemen. Det designades primÑr fîr assemblering av x86-instruktion och har stîd fîr x86 och x86-64-instruktionsuppsÑttningar med MMX-, 3DNow!-, SSE- upp till SSE4-, AVX-, AVX2-, XOP- och AVX-512-tillÑgg och kan producera utdata i rent binÑr-, MZ-, PE-, COFF- eller ELF-format. Det inkluderar kraftfullt men lÑttanvÑnt stîd fîr makroinstruktion och gîr flera pass fîr att optimera storleken pÜ instruktionskoderna. Flat Assembler kan assemblera sig sjÑlv och den kompletta kÑllkoden finns inkluderad.","assemblator, asm, fasm",DOS,Modified (2-Clause) BSD License,c100c91308faa1c15528896d26da45002d697a3013eeeb38c07e67c52e26af7f
fasthelp,,FASTHELP (tidigare HELP),Visa hjÑlpfiler,,"freedos, hjÑlp, man, snabbhjÑlp",dos (Borland C 3.1),GNU General Public License,7e201a9e2246c7e9fcd9f77244c74a22cd89dc9393068ec8e408efcb915b3595
fbc,,FreeBASIC,"FreeBASIC, en 32-bitars BASIC-kompilator",,"basic, kompilator","DOS, Windows, Linux","GNU General Public License, Version 2",08ab732472296526d100c6c74b62215334cffdefe2d8a6543fed2c052573fa0c
fbc_help,,FreeBASIC hjÑlpfiler,HjÑlpsystem fîr FreeBASIC-kompilatorn (FBHELP v0.8b),,"basic, hjÑlp, kompilator","DOS, Windows, Linux","GNU Free Documentation License, version 1.3",eba33b5a19b31e9f5301ebed62b30b950d7ba4c25ba404ca231d1ec8291da514
fc,,fc,FiljÑmfîrelseverktyg,,"freedos, fil, jÑmfîrelse, fc",dos (C) *** anvÑnder FreeDOS kitten,"GNU General Public License, Version 2",5a60963ec96d1123ebe48be4a9700b2407896efc91aaf5ef18bd85221c2ee500
fdapm,,FDAPM,"APM/ACPI styrning/info, strîmspar TSR/styrning, cachetîmning, omstart... {en ersÑttare fîr MS-DOS POWER}",,"APM, ACPI, strîm, batteri, strîmspar, spinna ner, dpms-skÑrm, begrÑnsa hastighet, starta om, stÑng ner",DOS (nasm),"GNU General Public License, Version 2",039eafcc538bb4eda264aca78d34da5fbf6d8aed56a459a8ec87863529ba49ae
fdbanner,,FDBanner,VÑldigt litet och enkelt program fîr att visa en FreeDOS-banderoll i textlÑge.,,dos 16-bitars,DOS,MIT license,a5976f85002e1c52e7bb5644e241c93beb328015f8a1a6ebb6c51aee40d67bbd
fdhelper,,FreeDOS hjÑlpprogram,Kommandofiler fîr att utfîra diverse uppgifter i FreeDOS,"Kommandofiler som utfîr uppgifter. I stil med meddelandet 'VÑlkommen till FreeDOS', CD/DVD-ROM-initiering med mera",uppstart cd dvd sprÜk meddelanden autoexec config system drivrutin utîkning,DOS,"GNU General Public License, Version 2",f5e301eccd72f701e9327153f02956aebd07d92469c3e175fff0c9e22d6f7d89
fdimples,,FDIMPLES,FreeDOS installationsprogram - min programvara fîr paketlistredigering,FDIMPLES Ñr paketlistredigeraren fîr det avancerade lÑget i FreeDOS installationsprogrammet (FDI). Den kan kîra som ett separat program som ett mer anvÑndarvÑnligt grÑnssnitt till pakethanterarverktyget FDINST som kîr pÜ kommandoraden.,"dos 16-bitars, asm, pascal",DOS,"GNU General Public License, Version 2",8f1310d5c4dc54ad267983180cc3db1501638594afa86f73adafa1a797bcf4aa
fdisk,,Fdisk,Verktyg fîr fixa diskar - skapa partitioner.,,"fdisk, formatera, hÜrddisk, partition, fat16, fat32, partition, mbr","DOS, FreeDOS","GNU General Public License, version 2",5090551d9f98cd7ed80c6b02b1723b28b397d98f8cb0c75f3ca9d0a9b04a3cf8
fdisrc,,FDI kÑllkod,FreeDOS installationsprogram (FDI) kÑllkodsfiler.,,dos kommandofil,DOS,"GNU General Public License, Version 2",8276ad323c816536b132611595220b2658cd7a44dd567f9ece782a1be75dc97b
fdnet,,FDNet,Paket fîr grundlÑggande nÑtverksstîd fîr FreeDOS. (baserat pÜ Rugxulos MetaDOS),TillhandahÜller grundlÑggande nÑtverksstîd fîr FreeDOS pÜ hÜrdvara/virtuella plattformar som stîds. FDNet Ñr frÜn bîrjan baserat pÜ Rugxulo:s kommandofil CONNECT frÜn MetaDOS.,dos kommandofil nÑtverk,DOS,"Various open source licenses, see LICENSE file",6857f6ad1a330d9798649546f361876de5acb9d87a3102f3f53c4b42c8405cfc
fdnpkg,,FDNPKG,NÑtverksbaserad pakethanterare,,"fdnpkg,uppdatering,paket",DOS,MIT,d4fcd05af1c78c9e1f2acc5e9ec4afb0e443c99457425be253811094aa1c9d26
fdpkg,,FreeDOS pakethanterare,"Hanterar installation, borttagning och uppdatering av FreeDOS-paket i zip- eller 7zip-format",,"freedos, paket, zip, 7z, 7zip, installera, uppdatering, ta bort",DOS,"GNU General Public License, Version 2",0a700ba169bdfb2c27c003d70a2af3ab5b5b05232de8f6ab121d1f3384826e00
fdshell,,FDSHELL,DOSSHELL grafiskt anvÑndargrÑnssnit implementerat fîr FreeDOS,,DOSSHELL GUI FreeDOS DOS,,"GNU General Public License, Version 2",3239b1ce415b0f53025a117d75d37d75f502c37c4373360baba3789d147dcade
fdshield,,FDSHIELD,"Program fîr att fîrhindra och varna fîr skadlig programvara, hjÑlper till att reducera virusaktivitet i din DOS",,"freedos, vsafe, virus, skîld",DOS,"GNU General Public License, Version 2",97545c95cc5ea9fe537285f30c0aa739e74b48cef847d44cd7554be81d21c085
fdsmtpop,,FDSMTPOP,E-postîverfîrings-agent,"FDSMTPOP-klienten Ñr en e-postîverfîringsagent som Ñr anvÑndbar med Pegasus Mail-, FreeEMCAS- och UUPC-miljîer och kan fungera som en uppgradering till SMTPOP, SMTPGATE eller PMPOP. Arkivet innehÜller kÑllkod (fîr TC 2.01), kîrbara DOS-filer och en kort dokumentation. Modifieringar av JZ inkluderar tillÑgg av SMTP-autentisering och nÜgra minde felfixar.","smtp, pop3",DOS,GNU GPL,91626d254e63fe02d2449e9e8eac238bd3425c1367721723ed1399d731d04657
fdtui,,FDTUI,Text-grÑnssnitskal fîr FreeDOS,,"freedos, skal",DOS,"GNU General Public License, Version 2 & 3",bc7bd4b579051c1d76257ed9f7c0a0d5b8b86035e3636473ff6334662b3cda12
fdupdate,,FreeDOS Updater,FreeDOS-uppdaterare lÜter dig enkelt hÜlla ditt FreeDOS-system uppdaterat. Det kan ocksÜ anvÑndas fîr att installera ny programvara.,,"Uppdaterare, Uppdatering, FDUPDATE, FreeDOS",FreeDOS (FreeBASIC v0.20.0),"GNU General Public License, Version 2",9c3d4c7b0c2ab016cd0dec01964ed5671ef4460a9b24a135f56f9ba857c3ffa1
fdxms,,fdxms,ErsÑttnings-drivrutin fîr XMS fîr '386-system eller bÑttre,,"freedos, xms, himem",dos (ASM),"GNU General Public License, Version 2",daae9ca388a54583c738143e1c2cc6e1ef0d0f0772f549cd73ec4477910b1ca4
fdxms286,,fdxms286,ErsÑttnings-drivrutin fîr XMS fîr '286-system eller bÑttre.,,"freedos, xms, himem",dos (ASM),"GNU General Public License, Version 2",6bace45f29c365148aadc150b85e0cc67a174a20da3453b1a9e48142393187b3
fed,,FED,En radbrytande textredigerare med fÑrgmarkering av syntax och mer Ñn sÜ,,"text, redigerare",DOS,"GNU General Public License, Version 2",5d832381739d95e394ec40df3812d7d8cbebac1fca32365b8ea8e33b0d487ade
find,,find,Visa alla rader i en eller flera filer som innehÜller en given strÑng. OmvÑnda och skiftlÑgesokÑnsliga sîkningar ocksÜ mîjliga.,,"freedos, hitta, grep","DOS (t.ex. Borland C, Turbo C), inkluderar en egen version av KITTEN-biblioteket","GNU General Public License, Version 2",f46d8191c784d47d0584726920e6e4de7d23d7fbcd161ccbdfc4f159b98036e8
finddisk,,FindDisk,Litet verktyg fîr att hitta en diskett efter etikett,,"freedos, disk",,Public Domain,5f108885b75660c4bfe0a373ddf33084a8de60ad166ebb1c8d0baea14e5498db
fips,,fips,énra storlek pÜ en DOS-partition sÜ att du kan anvÑnda andra delar av din disk fîr andra operativ system (sÜ som Linux),,"freedos, dos, fat, fat16, dela",dos,GPL,8ecb4649fefc961a587abf61953da429bfe497bd302c9355c2bfb71016b18a37
flashrom,,Flashrom,Generellt eeprom-fastprogramvara och sÑkerhets-/uppdateringsverktyg fîr BIOS,,flashrom flash bios fastprogramvara uefi efi,DOS,"GNU General Public License, Version 2",deed8ae3ec8947bfa41b8ae3b99e073161034948908051ec26e849f5211ae3e7
flpybird,,Floppy Bird,"Floppy Bird Ñr en klon av det îkÑnda Flappy Bird skriven i 16 -bitars (x86) assembler. Med andra or fungerar det pÜ RENT KISEL och krÑver inte ett underliggande operativsystem, det Ñr ett operativsystem i sig.",,"spel, action",DOS,MIT license,e46fa9cafa0d65a5ebbf3225297541edd1a9f521c16b242fb0b883b2c68d0e70
fmines,,FancyMines,En minrîjliknande spel med snygg grafik.,,mines,DOS,"GNU General Public License, Version 3",d782a272385c2474c2ba911b0172548c0f19fee6c5723966f799b86bb7febd05
format,,Format,Diskformateringsprogram -- skapar FAT-filsystem och lÜgnivÜformaterar disketter,,"freedos, format, fat12, fat16, fat32, diskett, hÜrddisk, spegling, oformatera",DOS,GNU GPL,c9ccd84ceb94081c61e850d6b7c80c2374421831ad0621a883b60ae85c4f4f20
foxcalc,,FoxCalc,En snygg kalkylator. En har ett textgrÑnssnit och musstîd.,,"kalkyl, FoxCalc, kalkylator, FreeDOS, Fox",DOS (FreeBASIC v0.18.3),"GNU General Public License, Version 2",19a8a3d9ce44986a4185d2921d1fd0efaa31c80643d9e0b2209d0ae66add4d88
foxtype,,FoxType,Avancerad textfilsvisare med stîd fîr UTF-8,,"text, visare, UTF-8, UTF8, Unicode, DOS",dos,"GNU General Public License, Version 2",2f6f2b8d25abf69d60c8c9950a94c30718f375d422ea3a8c97e98e41d181007b
fpc,,FreePascal,En 32-/64-bitars Pascal-kompilator som kan kompilera sig sjÑlv med stîd fîr Turbo- och Delphi-dialekter. (Delar krÑver LFN-stîd),,"pascal, programmering, kompilator","DOS (Go32v2), FreeBSD, Linux, Mac OS X, OS/2, Haiku, Win32, Win64, WinCE","GNU General Public License, Version 2",2b0cf39de11ddf2169c877136698e3ea8063f49c192313dfa734b075b251b5d8
freecom,,FreeCom,FreeDOS kommandoskal,,freecom freedos kommandoskal,dos dosemu,"GNU General Public License, Version 2 (GPL)",42cbc2b5450840a05877b4d5a9f6c8d806d5214d7d55d177b69de31b44cc492a
freedoom,,Freedoom,SMMU Ñr en Doom-kÑllkodsportering baserad pÜ MBF och Boom. Denna versoin Ñr paketerad med Freedoom fîr en komplett spelupplevelse.,,"doom, boom, Freedoom","DOS, Win32, Linux",GNU General Public License,882d31a34f194684030fe2efcd3eac374d832631f9d95b5fcd4ec891c0326f33
freemacs,,freemacs,En emacs-liknande redigarare fîr DOS (likt GNU Emacs),,"redigera, redigerare, unicode","DOS, FreeDOS","GNU General Public License, Version 1",64a8512625d3529ba03b326ab70465c1246863434770988b099e062e746a6a15
frm,,Flat Real Mode Initializer,Initierar det odokumenterade Flat Real Mode pÜ 386+ CPU:er,,"FRM, Flat Real Mode, UnReal Mode, Big Real Mode, 386","DOS, x86, 386",GPL,0184ffc57cf94f5da4fad4afd17811d3a6fa07cb77ad681a76e246feeb7218f0
frotz,,Frotz,En tolk fîr Infocom-spel och andra spel baserade pÜ Z-maskiner.,,,"DOS, Unix, Windows, Windows CE, PalmOS, Game Boy Advance","GNU General Public License, Version 2",d275c1772f91cfe77dc9bd1ac8baab073b51df2f7f2f5a37734d8c26be741a2c
fte,,FTE Text Editor,FTS Ñr en textredigerare fîr programmerare.,"FTS Ñr en textredigerare Ñmnad fîr programmerare. SyntaxfÑrglÑggning fîr îver 20 sprÜk, samt konfigurerbarhet fîr mÜnga fler, gîr detta till en lÑttviktig men flexibel redigerarer fîr vilken programmerare som helst.","redigera, program, test",DOS,"Artistic License and GNU General Public License, version 2",01d5caa6cc003aef5f96101224a1d7120440e5c59b9d883817009ff381e10a9a
ftetris,,F-Tetris,Tetris-klon med stîd fîr spelkontroller,,hangman,DOS,Freeware,e310d8e6b8e3231b2553d09064d6ceba02191f269a39a621bd13b223297cb87f
gcdrom,,GCDROM,"SATA inbyggd IDE CD/DVD-ROM-drivrutin fîr DOS (ocksÜ kÑnd som 'ODD DOS-drivrutin') med stîd fîr alla SATA inbyggda IDE-styrkort sÜ som Intel ICH6/ICH7/ICH8, Jmicron 363/368, Nvidia CK804 MCP55/MCP51 etc. (byggt frÜn XCDROM med Ñndrat namn)",,"CD-ROM drivrutin, SATA, drivrutin","DOS, FreeDOS","GNU General Public License, Version 2 or later",a4546de9ea5039e075ff28210ef145466b1693b3d2a5ee28f5a1b52d2eebd02e
gifsicle,,gifsicle,Manipulerar GIF-bilder och animationer pÜ en uppsjî olika sÑtt.,,"gif,redigerare",DOS,"GNU General Public License, Version 2",392ea3aa6af685d602ceab06dc8ef88cd6a46d7a4033a9a857bd7278899315f0
gnubc,,GNU bc,"bc Ñr ett numerisk behandlingssprÜk med godtycklig precision. Syntaxen liknar C, men skiljer sig pÜ ett flertal omrÜden. Det har stîd fîr interaktiv kîrning av satser. bcÑr ett verktyg som inkluderas i standardutkastet POSIX P1003.2/D11.",,"kalkylator, bc, gnubc",DOS,"GNU General Public License, Version 2",fc7b29f9411b7bf74f89c85ea75ffdd51f6d3d5b170c5a9a9c9250ebb559deae
gnuchcp,,GNU chcp,LOADFONT (GNUCHCP) Ñndrar EGA-/VGA-bitmappstypsnitt pÜ skÑrmen i textlÑge.,,loadfont gnuchcp bitmapp typsnitt ega vga skÑrm,DOS,"GNU General Public License, Version 2",75e018c01d2fcb29bca318ca29fd9e00e024965367ab0afa75214f5bbc50f67a
gnuchess,,GNU Chess,"GNU Chess Ñr ett gemensamt schackprogram. Bidragsgivare donerar sin tid och anstrÑnging fîr att gîra det till ett starkare, bÑttre och elegantare program.",,"chess,gnuchess",DOS,"GNU General Public License, Version 2",5b9f621e365f60cecc93301dac004ed2c4654eb2c4d56ff101d771952823b6dc
gnufonts,,GNU chcp-typsnitt,LOADFONT (GNUCHCP) rÜa EGA-/VGA-bitmappstypsnitt fîr textlÑgen.,,loadfont gnuchcp bitmapp typsnitt ega vga skÑrm,DOS,"GNU General Public License, Version 2",b9276f521b6a8bcddbbbda8195cb24e64302f4d4407713570cd9cfa743ebf84d
gnused,,GNU sed,GNU sed Ñr en GNU-implementation av POSIX strîmredigerarer `sed'.,,sed,"DOS, FreeDOS","GNU General Public License, Version 3",0c72f7b2b74f028852764fdcef2c8b0d831dae0e8960bed383b55059e3965c07
gopherus,,Gopherus,"En fri, (16-bitars) konsolllÑgesklient fîr gopher fîr flera plattformar","Gopherus Ñr en fri gopher-klient fîr konsollÑge fîr flera plattformar sÜ som DOS, LInux och Windows. Den tillhandahÜller ett klassiskt textgrÑnssnitt till gopher-rymden. éven om den i fîrsta hand Ñr riktad mot DOS finns porteringar ocksÜ fîr Windows och Linux. Dessa anvÑnder SDL2 fîr att emulera en pseudo-terminal. (16-bitarsversion)",gopher nÑtverk nÑtverk,DOS,Simplified (2-Clause) BSD License,434661d27b0062260eb9f08ba7807efbb74f087b857f4d650a854208b3352a04
gplv2,,GPLv2-dokument,"GNU General Public License, Version 2",,"freedos, gpl",DOS,"GNU General Public License, Version 2",fe4cca5d84b5c6b6355bb2c3bfc28970d773737ba48fdddc4e0be50b4ad2a937
grafx2,*,grafx2,A graphics editor,A bitmap paint program specializing in 256-color graphics with a large number of tools and effects.,freedos grafx2,DOS,"GNU General Public License, version 2.0",04896ced9659b3fcbeb7646b68f5af29f437f7447d88642e68bdafe2cd722aab
graphics,,GRAPHICS,"TillÜt Prtscr att skriva ut grafikskÑrmar. (CGA/EGA/VGA/MCGA pÜ Postskript, ESC/P Epson 8/24-nÜlars- och HP PCL-skrivare)",,prtscr grafisk skrivardrivrutin dos,"DOS (Microsoft Visual C++ i C-lÑge, Borland C++), FreeDOS, OpenWatcom, Linux (gcc),",GNU General Public License,d6c87f57103b68978ecc9d60fe4fcf42499f8a6456be098769d11f4b6868c1e7
grep,,GNU grep,grep genomsîker filer (eller standard in) efter rader som matcar ett givet mînster. Mînstret kan vara ett reguljÑrt uttryck eller en bokstavlig strÑng.,,"grep,mînster",DOS,"GNU General Public License, Version 2",7a994a067da12d3be5c9426eee69e33e16cab2baf1a573e3ed2d0dc7b6669369
gsplay,,GSPLAY,En spelare fîr standard MIDI-filer.,,"midi, spelare",DOS,freeware (source code not available),2ff6df4e16fb9d48588c56306d985ea85b0b0fdff348d50d17c0ec0606e8d983
gzip,,GZIP,"GNU zip-komprimering - ett filarkvieringsverktyg, i stil med PKZIP",,"gzip, zip, unzip, arkivprogram, packer","DOS, FreeDOS, OS/2, Mac och mÜnga andra","GNU General Public License, Version 2",5c4e78c2a1f598654f2855b58a79330ac52c4cb68c2c266dc77fa04f74349c80
hangman,,hangman,FlersprÜkig hÑnga gubben,,hÑnga gubbe,DOS,"GNU General Public License, Version 2",8eca018b52dd10b603df6c9bc017fb5a0f66832e467ba97dd0e2647a8d7d0d07
happylnd,,Happyland Adventures,"Ett klasstiskt hoppa-Ü-spring-spel kombinerat med originella pusselelement, ett spel fullt av îverraskningar. Utforska stora nivÜer och samla diverse frukter fîr bonus. RÑdda Happylanders fîr att fÜ bort elakheten i vÑrlden.",,happyland,DOS,Freeware,286149394ad554e0bf24aeb12d12e08a0bdde8eafb55839237205d669bb9b00e
head,,HEAD,Visar en del av en fil,,head,"DOS, FreeDOS","GNU General Public License, Version 2",08e63629e1994d5269b3c64837317f0ff2d4eeb666e96fb949360d7a80acb88e
hexcomp,,hexcomp,JÑmfîr binÑrfiler grafiskt,,"hex,jÑmfîr",DOS,"GNU General Public License, Version 3",5c5856de41b193713469e0daedce948d63cf40da8718bf41a0d608f55ec950a1
himemsx,,HIMEMSX,HimemSX Ñr en gren av HimemX. Dess huvudfunktion Ñr att den kan hantera mer Ñn 4 Gbyte minne.,,"utîkat minne, himem, himemsx, minneshanterarer, superutîkat, XMS","DOS, FreeDOS","General Public License, Artistic license and Public Domain",6842f64f571fb120f80828c7772a8877f3d39ce6bd5a6a63bc9bfe34beaa3b81
himemx,,HIMEMX,HimemX Ñr en XMS-minneshanterar baserade pÜ FreeDOS Himem.,,"XMS, himem, minneshanterare","DOS, FreeDOS","General Public License, Artistic license and Public Domain",ccc66818fa368cf470f7b591665670ef4c050195f3e577dacd0c5539b17f4e6b
hip,,Hide In Picture (HIP),Hide In Picture Ñr ett steganografiprogram som gîmmer filer inuti bilder,,Steganograpfi,DOS,"GNU General Public License, Version 2",2a4daa03ae9eabde3d19ba9e5e7e737d0a4637f8dc2a0b270e1f352b4e730467
hiram,,HiRAM,"ôvre minnesutîkare (UMB) fîr 80286, 80386, 80486 CPU:er",,"UMB,minne,hanterare",DOS,Modified (2-Clause) BSD License,1c5bc7dd43579a7be64b145d82d3c4387a529ce4bbbcf66592d578ebb2316b83
htget,,HTGET,HTGET Ñr en filhÑmtare som hÑmtar filer frÜn HTTP-servrar.,,"freedos, htget","DOS, FreeDOS","GNU General Public License, Version 2",723f0f58f647fe5dd454a1a74a5c8d672398350f9c0f86f09dcf0e0ad5eaabf7
htmlhelp,,FreeDOS hjÑlp (HTML),HTML-visare och innehÜll fîr FreeDOS-hjÑlp,,"hjÑlp, html","DOS, Turbo C++; Html",Express+GNU Free Documentation License,5c6ece6123759bc0e730a33bad87e1c0759fbfe9167146102a3eb8a777a387f0
i16budoc,,IA-16 GNU Binutils-dokumentation,Dokumentation fîr GNU binÑrverktyg fîr mÜlet ia16-elf,,"gcc, kompilator, binutils, as, ld, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",c2f13c7133030923712286dab3a9724142601c42eae9ac3febce5f5d7518ba9b
i16butil,,IA-16 GNU Binutils,GNU binÑrverktyg fîr mÜlet ia16-elf (pÜ DJGPP-vÑrd),,"gcc, kompilator, binutils, as, ld, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",fd8f40a5b99ce8cf3145a2c673fc163165f533d34221796d3a88af347cd70c2a
i16elklc,,IA-16 elks-libc,"Inbyggt libc fîr ELKS OS, fîr korskompilering med GCC IA-16",,"gcc, kompilator, elks-libc, djgpp, ia16, elf","DOS, Linux","GNU Library General Public License, version 2 or later",eaef97f61eb3925bf827c0dd9a53ec7f1eaef9b817c756bec269adcc5b58f398
i16gcc,,IA-16 GCC,GNU C-kompilator fîr mÜlet ia16-elf (pÜ 32-bitars DJGPP-vÑrd),,"gcc, kompilator, c, c99, c11, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",34e5de453177211871539de86f0b8435944afec80f72e300192e69e0caed23ae
i16gcdoc,,IA-16 GCC-dokumentation,Dokumentation fîr GNU C-kompilator fîr mÜlet ia16-elf,,"gcc, kompilator, c, c99, c11, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",584bb1eed10e7d91b035c94d9a2581e375493db99b4f42057ba3dbcfed258813
i16lbi86,,IA-16 libi86,Icke-standard C-biblioteksrutiner fîr anvÑndning med GCC IA-16,,"gcc, kompilator, libi86, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",759e3453815a132897a2f04a26515e5466511502c5ad0a3ebf0a7b3eeb06398a
i16newli,,IA-16 Newlib,C- och matematik bibliotek fîr mÜlet ia16-elf,,"gcc, kompilator, newlib, libc, libm, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",1369e394bbf5119b11a4fe14300d1ab18a5be8d3067601f48298049cd61cd8a8
i16nlelk,,IA-16 Newlib-stîdbibliotek fîr ELKS,Bibliotek fîratt bygga ELKS OS-program med GCC IA-16 och Newlib,,"gcc, kompilator, elks, newlib, libelks, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",aa6023b1f76f4a576f8a659df046e3fddeac6fc60d58e3a493e28545cf141117
i16src,,IA-16 GCC-kÑllkod,KÑllkod fîr IA-16 GCC-verktygskedja,,"gcc, kompilator, binutils, as, ld, djgpp, ia16, elf","DOS, Linux","GNU General Public License, version 3 or later",b7fad386a866779c2d739ea7b39d85c928a9331cac7e2d2a6cc57be932eb6181
ihpfs,,iHPFS,Skapa en HPFS-partition (OS/2) som en enhet under ren DOS (endast lÑsning),,"tsr, os/2, enhet",dos,"GNU General Public License, Version 2",e46a761372096d618ab56296bc22bcacc7a3d00e1078213a87669759f52e0ce4
imgedit,,ImgEdit,Enkle bildredigerare,"En enkel pixelredigerare mestadels fîr att skapa grafik fîr Danger Engine. Den har begrÑnsat stîd fîr icke-inbyggda grafikformat sÜ som BMP. Fîr nÑrvaran kan vissa alternativ (sÜ som bildstorlek) endast stÑllas in frÜn kommandoraden. Den inkluderar Ñven den enkla visaren IMGVIEW. KrÑver 386+, VGA och mus (UPX-komprimerad)","dos, spel, bilder, sprite:ar, igg, igs, bmp, utveckling",DOS,BSD 3-Clause License,a7f4f564db7b1969b6043561c4ee8028720415e4ec7b960c0199566e1fabb876
insight,,Insight Debugger,16-bitars Real Mode-avlusare fîr DOS,,"freedos, avlusare, felsîkning",dos,"GNU General Public License, Version 2",c02aaeb31e6198a64098c079faf52455be9bd07123d0552071704532d34d7a05
installx,,FreeDOS v1.1 installationsprogram,INSTALL Ñr ett textlÑgesgrÑnssnitt fîr att installera FreeDOS-paket (komprimerade/zip).,,"freedos, installera, stÑll in, zip, unzip",DOS (openwatcom),GNU General Public License,88773c7296d9daa3028d0424b398ea5faae16e35dbd962a6dc1969d4031c3a1d
ivan,,Iter Vehems ad Necem,Ett grafiskt rogue-liknande spel.,,,"DOS, Windows","GNU General Public License, Version 2",fd2c56f085a437e515598b23b30b1098a5ea2fcb7d88afb1c7cc2b15186e5c7d
jemm,,JEMM386,Jemm386 Ñr en expanderad minneshanterare fîr DOS,"Jemm386 Ñr en expanderad minneshanterare fîr DOS, baserad pÜ kÑllkoden fîr FreeDOS EMM386. Den har flera fîrdelar jÑmfîr med EMM386 frÜn FreeDOS och/eller MS-DOS. Den behîver endast 192 byte DOS-minne, den behîver vÑldig lite utîkat minne, den Ñr snabbare, den fugnerar med MS-DOS, FreeDOS och EDR-DOS, den anvÑnder funktioner implementerade i senare CPU:er fîr att fîrbÑttr prestanda, till skillnad frÜn FreeDOS Emm386 har Jemm386 fullstÑndigt VDS-stîd, den kan lÑsas in frÜn kommandoraden.","HIMEM + EMM386, STABIL, KOMPATIBILITET, minneshanterare, jemmex, himemx","DOS, FreeDOS",Artistic License,f781a7c3d3703a40072d139e27bc001e79a430e712550de413add8e212812c94
joykeys,,JoyKeys,AnvÑnd en joystick med vilket program som helst,,"DOS, SPEL,",DOS,"Freeware, see documentation",0cd7b6c7077ee74afc56ac519129b16270ae6f16b46b89fe31539320ae0e6e72
jsh,*,jSH,A Javascript scripting engine for DOS,"jSH is a script interpreter for DOS based operating systems like MS-DOS, FreeDOS or any DOS based Windows (like 95, 98, ME). The focus is on file io and text mode user interfaces. jSH is a side project to DOjS, a Javascript canvas for creative coding.","java, JavaScript",DOS,"Various Licenses, See LICENSE file",329260f22ccff3960a4557f0cecbbb3c198cb217167215d21c26f5ed36c8cb2a
jumpbump,,Jump'n Bump,Jump'n Bump Ñr ett blodigt skjutspel med fluffiga kaniner,,,DOS,Emailware,884be69a5a0fd2dd42d3ce76fe4e77d470f4fbb88c18ac1f183711ee4b6509b7
