id,new,title,description,summary,keywords,platforms,copying-policy,sha
ripcord,,RIPCORD,"Donne des informations de version sur chaque programme dans cette distribution",,"freedos dos ripcord version programme numÇro","DOS, FreeDOS","Domaine public",8441c025251ca72b8079b69559fa4ed545bc9014be3e2f8c85282e75ce3f780f
romdsk,,ROMDSK,"Boåte Ö outils pour permettre le dÇmarrage de DOS depuis une ROM","Boåte Ö outils de disque ROM pour permettre le dÇmarrage du noyau DOS depuis une ROM (EPROM, Flash)","ROM disque EPROM flash EEPROM DOS FreeDOS noyau amoráage INT19H","DOS (TASMB), FreeDOS","Licence publique gÇnÇrale GNU, version 2",56c64c9311b0007951d98d7d6cea6994017f54743dcf5cd006d979eeb92ee918
romos,,ROMOS,"DÇmarrer Ö partir d'une ROM externe ou du BIOS systäme sans disques","ROMOS peut dÇmarrer FreeDOS Ö partir d'une ROM externe ou du BIOS systäme sans disques","ROM,BIOS,Flash,module ISA ROM,DOS,NASM,AWARD,HOTFLASH,CPUID,microcode","Code x86 indÇpendant du SE (utilisation du compilateur NASM)","Licence publique gÇnÇrale GNU, version 2",7446dc610875a936fb1f84d5f3d999e7ab4bc5a53c8f858d3b0787d9b3a610bd
row4,,"Four In A Row","Connectez 4 jetons de la màme couleur dans une rangÇe, mode textuel, träs lÇger",,,"GNU/Linux, DOS (bcc), Windows, Web (CGI)","GNU Affero General Public License, Version 3 ou ultÇrieure",9503ed31ed416c2d514ebcb0545f146486462d9fb7a4c30f2e2b1bdda534d23f
rsync,,rsync,"Synchronise fichiers et rÇpertoires","rsync est un utilitaire qui synchronise les fichiers et les rÇpertoires d'un emplacement Ö un autre tout en minimisant le transfert de donnÇes en utilisant le codage delta, le cas ÇchÇant. Ce portage rsync est nÇcessairement un sous-ensemble du rsync complet, en partie Ö cause des limitations de mÇmoire et en partie Ö cause des particularitÇs de DOS. Les principales diffÇrences sont les suivantes : client uniquement ; aucun support pour rsh ou ssh ; les noms de fichiers sur le serveur doivent àtre au format DOS ; les donnÇes de fichier ne sont pas compressÇes.",rsync,DOS,"Licence publique gÇnÇrale GNU, version 2",577c372b114f079bce4cf321c08067f1d3b30d27728ba923d9c15232a8cc5e13
runtime,,runtime,"Programme l'exÇcution d'un logiciel","Programme l'exÇcution d'un logiciel et vous dit lorsqu'il sera exÇcutÇ","dos, fonctionnement, temps, minuteur","dos (Borland C) **nÇcessite Cats (GNU LGPL)","Licence publique gÇnÇrale GNU",e556e207ec6e2ef8843162f843a3c61fa401cda5ca08309ca954951a095b7f5f
samcfg,,SAMCFG,"Exemples de fichiers de configuration","Ensemble de fichiers d'exemple pour crÇer C:\CONFIG.SYS et C:\AUTOEXEC.BAT depuis les versions prÇcÇdentes de FreeDOS.","freedos, exemple, configuration, config.sys, autoexec.bat, batch, script","DOS, FreeDOS","Domaine public",04861adbfafb0d33e3f17aa427ee7f20f5a35906b22f99f4b656f3ff272c9ea6
sayswho,,"Says Who","Un jeu simple de mÇmorisation.","Un jeu classique et simple de mÇmorisation. (NÇcessite un processeur 386+, le haut-parleur du PC est recommandÇ)","jeu dos",DOS,"Licence BSD Ö 3 clauses",55e6fc852657742499fdb6a7dd91540a0e9b2dfee19556d9720e4ee8558de206
sbmix,,SBMix,"Afficher et modifier les rÇglages du mixeur SoundBlaster Pro (et compatibles)","SBMIX est un petit programme d'affichage et de modification des paramätres de mÇlangeur SoundBlaster Pro (et compatibles), c'est-Ö-dire des volumes MASTER, WAVE, FM, CD, LIGNE et MIC, directement Ö partir de la ligne de commande DOS. Peut àtre nÇcessaire pour entendre quoi que ce soit sous DOS pur avec certaines cartes, car elles sont initialisÇes avec un volume Çgal Ö zÇro.","dos, sound blaster, audio, volume",DOS,"Licence BSD 'modifiÇe'",9ed8ef8c98667244e1ac9bb88cefa8c59bc4661937f6e192671ac247f515a2ee
sbpmixer,,SBPmixer,"Mixeur pour les cartes compatibles avec Sound Blaster Pro","Utilitaire en ligne de commande d'interface pour la puce mixeuse Sound Blaster Pro servant Ö afficher et Ö modifier les rÇglages du mixeur sur les cartes compatibles. Comprend Çgalement un pilote chargeable/incorporable aux programmes pour contrìler la puce du mixeur.","dos 16 bits fichier archive span diviser couper",DOS,"Licence publique Mozilla version 2.0",0000000000000000000000000000000000000000000000000000000000000000
sdwrgmpd,,"SideWinder GamePad Driver","Utilisez votre manette Microsoft SideWinder sous DOS.",,"DOS, JEU",DOS,"Freeware, cf. documentation",8a7bc3a0449fcfff7e51bbf50d92050a51aea74897900fc73e899fc68b757ef0
seal,,SEAL,"Une interface graphique 32 bits pour DOS","SEAL est une interface graphique 32 bits pour DOS. Il prend en charge de nombreuses fonctionnalitÇs avancÇes, telles que le systäme de liaison dynamique (XDL), les fonctions audio et multimÇdia (SFA), la prise en charge multilingue, et plus encore !","SEAL2 Inteface graphique FreeDOS DOS",,"Licence publique gÇnÇrale GNU, version 2",230780f41fd5846bfed15b07dca0fd27efd3322d64128689c9612a28137b16b5
search,,Search,"Localiser des fichiers sur votre ordinateur",,"freedos, recherche",DOS,"Licence publique gÇnÇrale GNU, version 2",edea9aa8b12ba9e01b3fba45a10e3604683047d00b0368d26ad918b1ab2f9559
senet,,Senet,"Un jeu träs ancien, qui remonte Ö l'êgypte antique","Senet est un jeu träs ancien, remontant Ö l'êgypte antique. Parce qu'il est si ancien, et parce que personne dans l'êgypte antique ne prÇservait les rägles pour les gÇnÇrations futures, les rägles exactes sont un peu mystÇrieuses. Les historiens ont essayÇ de comprendre les rägles de Senet, mais ils sont en dÇsaccord dans les dÇtails.",Jeux,DOS,"Licence publique gÇnÇrale GNU, version 2",588aed8e23387ac2b40e63e2801125fea9525ac9dfdaba31802ed04de3d41df6
serilmon,,Serial,"Programme rÇsident (TSR) pour surveiller l'Çtat actuel des ports sÇrie COM.",,"DOS, JEU",DOS,"Freeware, cf. documentation",3dccdcdb1d79efff3f7e2096dde5382b9f4bc9b0d6cf9322ce8e866d9478e066
setedit,,setedit,"Un Çditeur pour programmeurs pour DJGPP, similaire Ö l'IDE BCE et Ö RHIDE","Un Çditeur pour programmeurs pour DJGPP, similaire Ö l'IDE BCE et Ö RHIDE. (Remarque: setedit ne fonctionnera pas sous DOSBox)","Çditeur, Unicode, DJGPP",DOS,"Licence publique gÇnÇrale GNU, version 2",0b9e40c1ded9af0e56caec6ddd5480ba531020a90be05620b4e8bc581f80f3f3
setlock,,SetLock,"RÇgler les touches Verr Num, Verr Maj et Arràt DÇfil","RÇgler les touches Verr Num, Verr Maj et Arràt DÇfil Ö partir du logiciel","Verr Num, Verr Maj, Arràt DÇfil, dÇfinir","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",f8e5170eb5942f428a9797efc7e2a9872e80506189382ed2b74d146a07d56820
share,,SHARE,"CapacitÇs de partage et de verrouillage de fichiers","Installe les capacitÇs de partage et de verrouillage de fichiers sur votre disque dur - pour le noyau FreeDOS uniquement","share, partage de fichiers","FreeDOS seulement","Licence publique gÇnÇrale GNU",3c1218e3885cd59890acaee791273d20b4ef437ac6218ae5488e4fd4473ea5d8
shareext,,shext,"Extenseur de partage (Share)",,"extension share","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",11bc5c05de37564e4e842a514235eb1ed12caab17e5a5d45331f10299bfae890
shsucd,,"Suite SHSUCD","La suite SHSUCD est un jeu de programmes gÇrant le CD-ROM. (Sauf SHSUCDX)","La suite SHSUCD est un ensemble de programmes gÇrant le CD-ROM. Ils permettent l'accäs au CD-ROM comme une lettre de lecteur normale, la crÇation d'un fichier image depuis les contenus d'un CD-ROM, l'accäs Ö un fichier image comme s'il s'agissait d'un lecteur et le test de certaines fonctionnalitÇs du CD-ROM. Les binaires SHSUCDX sont exclus de ce paquet pour ne pas entrer en conflit avec le paquet SHSUCDX.","mscdex, shsucdex, fdcdex, cdrom, atapicdd, xcdrom, shsucdx, shsucdhd, shsucdrd, shsudvhd, shsucdri, omi, isobar, cdtest, smarter","DOS (NASM), FreeDOS","Logiciel libre (droit d'auteur rÇservÇ, programme pouvant àtre utilisÇ librement)",4df00f8ce6f643dd19a8c9177a147eb397d0d2629c42d881ed89dd63a9b8d9ab
shsucdx,,SHSUCDX,"Extenseur CD-ROM et DVD-ROM","Extenseur CD-ROM et DVD-ROM","mscdex, shsucdex, fdcdex, cdrom, atapicdd, xcdrom","DOS (NASM), FreeDOS","Logiciel libre (droit d'auteur rÇservÇ, programme pouvant àtre utilisÇ librement)",a38290990cc82253090d53b6af7c00f2868d95bb89d11e8862bbdaf98739e755
shsufdrv,,SHSUFDRV,"Pilote pour les images de disque dur et de disquette","SHSUFDRV est un pilote pour les images de disque dur et de disquette. SHSURDRV copie l'image sur la mÇmoire vive et/ou crÇe des lecteurs RAM.","pilote, disquette, images, disque dur, lecteur ram","DOS, FreeDOS","Freeware / le code source est disponible",6d7dbad861a8068bacca6e71711b069418b4b91cd7ce6df76dce6d34f02c4fa6
simcoupe,,SimCoupe,"Un Çmulateur SAM CoupÇ.",,,"DOS, Windows, MacOS X, GNU/Linux, Windows Mobile, BeOS, QNX, OS/2, AmigaOS, PlayStation Portable, GP2X","Licence publique gÇnÇrale GNU, version 2",b95d400f7ad73a05ca31a70757c705d2f76f832a2ea5d43b0508b282c794f7af
sleep,,sleep,"Similaire Ö l'utilitaire UNIX 'sleep'","Similaire Ö l'utilitaire UNIX 'sleep'. sleep peut àtre utilisÇ pour suspendre l'exÇcution des fichiers de commandes pendant un certain temps. sleep donne les tranches de temps aux systämes d'exploitation qui le prennent en charge. sleep reconnaåt et honore Çgalement le switchar DOS.","extension, utilitaire, veille","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",7e2794fbeca3a4eb2172050a2d0baeea8f437648663d08aee1e2578e65e87261
slicer,,"File Slicer","Utilitaire d'archivage et de dÇcoupage","Un simple utilitaire d'archivage pour catÇgoriser et diviser les fichiers et rÇpertoires volumineux sur des supports plus petits. NÇcessite un 8086 avec EGA ou de meilleurs graphiques. (CompressÇ avec UPX)","dos 16 bits fichier archive span split dÇcouper",DOS,"Licence BSD simplifiÇe (Ö 2 clauses)",51a9d0fe1927fd4507f5b51f69aba7c6b5d519447527a82ce04114ce4d3edf12
slowdown,,SLOWDOWN,"Ralentir un ordinateur rapide","Ralentir un ordinateur rapide. La vitesse est entiärement configurable depuis la ligne de commande ou en utilisant des touches de raccourci. Possäde plusieurs 'mÇthodes' ou 'modes' pour ralentir l'ordinateur.",DOS,DOS,"Freeware, cf. documentation",ad4f6138b99f7e5c281128eb0babaebb1c57ca35fb3e93a31e6abadcc96152f8
smallbas,,SmallBASIC,"InterprÇteur SmallBASIC",,"freedos, basic","PalmOS, VTOS, Franklin's, GNU/Linux, Win32, DOS","GNU GPL",980527d5a73a9fc40cec0e9b1cd26b7a1bb2ce4e14b86132f76dc965e419a37d
smiley,,Smiley,"Un jeu simple de style Pong","Un jeu simple de style Pong (VGA, 386+), essentiellement pour tester les divers aspects du moteur Danger. NÇcessite VGA et 386+. Une souris est chaudement recommandÇe.","dos jeu",DOS,"Licence BSD Ö 3 clauses",07b4d5fc16368c22d17284f8d69c40435808ea369614dfa792c079d60d19581f
sneese,,SNEeSe,"SNEeSe est un Çmulateur Super NintEndo Entertainment System.",,,"DOS, Windows, GNU/Linux, Unix, BeOS","Licence artistique clarifiÇe",9b9f4624685e10f269d3f4f1153ddc91cf4d9dee18f7fa701fcee83409b0f9cf
snova,,Supernova,"Jeu d'aventure textuel se dÇroulant dans le futur.",,,DOS,"Licence publique gÇnÇrale GNU, version 2",3083f97f835d1a018e1af82832843362c981a19ef9ce2ac3f53db0d6883146b6
sort,,sort,"Trier le contenu d'un fichier texte","Trier le contenu d'un fichier texte, en utilisant Çventuellement la table de classement NLS","trier, texte, fichier","DOS (e.g. Borland Turbo C), comprend sa propre version de la librairie KITTEN, FreeDOS","Licence publique gÇnÇrale GNU, version 2",a186099808deaa4982b46efcf960b41d4934a87778e3f3a7f869578a10dc513a
spool,,Spool,"Regroupe l'impression de fichiers en arriäre-plan","Regroupe l'impression de fichiers en arriäre-plan. Cela ne nÇcessite pas l'utilisation d'une commande PRINT.","imprimer, spool, spooler","DOS, FreeDOS","Domaine public",45fda35027d78508d7530d7feaebd9151c7a4e9fae5d5291a83b80a844fa3b8a
sqlite,,SQLite,"Un moteur de base de donnÇes SQL incorporable",,"sql, sqlite",DOS,"Domaine public",3db72ed983fc7ac75a8da8bc305436a9e189fe4ef764b750ffb6e3c1a8fdf26f
srdisk,,"SRDISK (disque RAM redimensionnable)","Ramdisk redimensionnable","Ramdisk redimensionnable. Srdisk est rapide et capable d'utiliser plus de 32 Mo de mÇmoire XMS et EMS. La taille du disque peut àtre modifiÇe sans redÇmarrage ni perte de contenu. Compatible avec Diskcopy.","extension, utilitaire, disque ram","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",2b2abf288ff6038a8941e4f3ff454c138d4a9b6fba057a853b2d9a0b858cca54
ssh2dos,,SSH2DOS,"Client SSH pour le protocole SSH v. 2.0","Client SSH pour le protocole SSH v. 2.0. Contient Çgalement SCP, SFTP et telnet dans les versions 8086 et 386.","ssh protocole rÇseau communication accäs distant","DOS (OpenWatcom 1.x)","Licence publique gÇnÇrale GNU, version 2",3227e40de55096e230d326c353fd6d408299da03d05d543654f003bd2da09c83
sshdos,,SSHDOS,"Client SSH pour DOS","Client SSH pour DOS. Contient Çgalement SSH, SCP et SFTP dans les versions 8086 et 386.","ssh protocole rÇseau communication accäs distant","DOS (Borland C 3.1, DJGPP 2.03)","Licence publique gÇnÇrale GNU, version 2",459e6b2576d69aede1c631d2b29aef58b4db5dfe275564d2e4662ba29fbc5d8c
stamp,,stamp,"DÇfinir, afficher et filtrer les horodatages des fichiers",,freedos,"DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",ec61f8d4411c85cd42b9daa429dfb9adf2629e73e354b0581fba82759b2d3901
start,,Start,"DÇmarre un programme FreeDOS.",,"dÇmarrer, lancer","DOS, FreeDOS","Express Software Public License, Version 1",f897c3e6896ec3ecad3e4a6788f4de30f2587165fe7c1ccf41c89fa376944c9c
sudoku86,,sudoku86,"Un jeu Sudoku 16 bits pour DOS et les processeurs 8086/8088","Un jeu Sudoku 16 bits pour DOS et les processeurs 8086/8088","sudoku,jeux",DOS,"Licence BSD simplifiÇe (Ö 2 clauses)",d785b983ea2a051dee75dd5e2a2386945148fc31c162753fab8ebfcd096afd39
suppls,,"SUPPL (lib)","Une bibliothäque compläte de fonctions utiles","Une bibliothäque compläte de fonctions utiles, comprenant :|- sous-systäme syslog |- Sous-systäme d'accäs alÇatoire du fichier INI |- fonctions de chaåne sÇcurisÇes |- analyseur de ligne de commande |- fournisseur d'informations NLS  |Description compläte sur :|http://www2.inf.fh-rhein-sieg.de/~skaise2a/ska/sources.html#suppl |* Les prÇversions sont actuellement compilÇes avec Borland C v5.2 seulement.","c, programmation, librairie, supplÇmentaire",DOS,"Licence publique gÇnÇrale GNU, version 2",6dc08dee23d5670cc9410a55695744b3f133367a45ea2a76ea26d83d90c8f1d3
svarcom,,SvarCOM,"L'interprÇteur de ligne de commande SvarDOS","SvarCOM est l'interprÇteur de la ligne de commande de SvarDOS. C'est un travail en cours. Bien qu'il soit fonctionnel, il n'est pas entiärement terminÇ et est considÇrÇ comme une version d'essai.","command, shell, freecom",DOS,"Licence MIT",ddebcd6bef9209e480bf79855a1427026442b325e6afac9fca801c62d52a069e
switchar,,switchar,"Afficher et dÇfinir le caractäre de switch DOS",,freedos,"DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",65a765d320ad9e7971bc98457973f1a0fe3d9ac71f865cf1efcb6818e74faada
swsubst,,swsubst,"SUBST et JOIN",,"freedos, subst, join",dos,"Licence publique gÇnÇrale GNU, version 2",6630f3f9dac07407f055b473ea0b8a77e4fc2a54c9185e1fe774d7e8162dd242
syslnx,,Syslinux,"Collection de chargeurs d'amoráage Syslinux",,"eltorito syslinux memdisk isolinux module chaåne",,"Licence publique gÇnÇrale GNU, version 2",1134d9ac24a9f2493ba1942c16ed83ef3f3ac0d46ddfc9983eae8bf1c40ce65e
tail,,tail,"Afficher la derniäre partie d'un fichier. Similaire Ö 'Tail' sur UNIX.",,"tail, unix, fichier","DOS, FreeDOS","Logiciel libre",34767ee1deb7e9eb819428ec3b6e7d3adad3d78bc89f3fbe77fd4f15baa73ca9
tar,,"TAR (GNU TAR)","Un crÇateur d'archives sur bande magnÇtique",,"CrÇateur d'archives, bande magnÇtique","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",95494ea8f8d7e0c1474b749f5af9b58e80b59097f5d273118cae55c23f2f1bc7
tde,,"TDE (Thomson-Davis Editor)","TDE est un Çditeur de fichiers texte et binaire simple, du domaine public, gÇrant les fichiers et fenàtres multiples Çcrit pour les PC IBM et compatibles proches fonctionnant sous DOS et Win32 (console)",,"Çditer, Çditeur, texte","DOS, FreeDOS, Win32 (console), GNU/Linux","Domaine public",ff136bfd6a5c62237bbaa9424602a8caa7f9a8fbb9c7b2cb920512c7fecb0724
tdsk,,"tdsk (RAM disk)","Lecteur de disque RAM",,freedos,"dos (ASM)","Domaine public",037a82589e765a7ed4fb679eb911673c1784e1d53f0f125bdcca9beaeba376a4
tee,,TEE,"Enregistre une copie de son entrÇe dans un fichier","Enregistre une copie de son entrÇe dans un fichier, tout en imprimant une copie sur stdout","tee, unix","DOS (OpenWatcom C), FreeDOS","Licence publique gÇnÇrale GNU, version 2",6b8d0150a1b569fdc284b727b7fb0426a0bb124d337379ad0235b5674f673b1d
teo,,Teo,"êmulateur du microordinateur Thomson TO8.",,"Thomson, Çmulation",DOS,"Gratuit avec des restrictions, cf. la licence",15e8c5abe79d05f388edc35100cf9d9814f4c2bccf9a3754bccadda826f09aab
terminal,,terminal,"Un petit terminal vt100/ANSI","Un petit terminal vt100/ANSI","terminal, rs-232, vt100","DOS (nasm)","Licence publique gÇnÇrale GNU, version 2",a52bd5d1bd161f59699cc831ffb7f58211012877066696071b376ff7a7c9a416
testdisk,,"Testdisk (and Photorec)","VÇrifie les partitions/secteur d'amoráage des disques","Testdisk vÇrifie les partitions/secteur d'amoráage des disques ; Photorec rÇcupäre de nombreuses types de donnÇes","testdisk, photorec, donnÇes, rÇcupÇration, test",DOS,"Licence publique gÇnÇrale GNU, version 2",65fe7e08601cc56a47bcdd9de89907f89afcd6be85169bdfbe9a7c8a70eb7504
tetris2k,,SmallTetrris,"Tetris DOS 2Ko de taille",,"Tetris, jeux","DOS, TASM 3.0","Gratuit avec le code source",f203b81ab4e6fa1e79f12b132c9af30ed560a42f3b0cad0213284e536b82cfdc
tinyasm,,TinyASM,"Un petit assembleur pour les programmes 8086/8088","Tinyasm est un petit assembleur pour les programmes 8086/8088 et il peut fonctionner sur une vraie machine PC XT. Il nÇcessite au moins 128 Ko de mÇmoire.","assembleur, asm",DOS,"Licence BSD simplifiÇe (Ö 2 clauses)",b21c57f94fdaafb389970794323d36432c7c2819772cf477a6a7739db55041ad
topspin,,topspin,"Un programme d'interprÇtation de menus","Un programme d'interprÇtation de menus qui permettra aux utilisateurs de crÇer des environnements 'intÇgrÇs' lÖ oó il n'en existe aucun.","menu, systäme, utilitaire","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",09b0efdedbbeb99b85007915c9dfaa8d78b2f914f454a18864c54773d35d8242
touch,,TOUCH,"DÇfinir la date et l'heure sur un fichier","DÇfinir la date et l'heure sur un fichier comme avec *nix 'touch'","touch, horodatage, unix","DOS (2.0, 8086), FreeDOS","Licence publique gÇnÇrale GNU, version 2",d1742e0f5a465d4907812efbe58abdb8f5c36fed17c5ee4e5477855e3585ba25
tp7p5fix,,"TP7/P5+ fix","TSR pour corriger l'erreur runtime 200 dans les programmes","TSR (programme rÇsident) permettant de corriger l'erreur runtime 200 dans les programmes Turbo Pascal au moment de l'exÇcution sans avoir besoin d'appliquer une rustine sur l'exÇcutable.","DOS, JEU",DOS,"Licence publique gÇnÇrale limitÇe GNU, version 2",287115e9d5c36ece3ad74553fc62786599d162e3abb6902f8ccfe1ba44b9d926
tpasm,,TPASM,"TPASM est 'un assembleur croisÇ fondÇ sur Unix pour 6805, 6809, 68HC11, 6502, Sunplus, 8051, Z80, PIC, AVR et c166.'","TPASM est Æ un assembleur croisÇ basÇ sur Unix pour 6805, 6809, 68HC11, 6502, Sunplus, 8051, Z80, PIC, AVR et c166 Ø. Merci Ö dec_hl d'avoir crÇÇ une version pour FreeDOS (la compilation des binaires utilise DJGPP, gcc version 8.2.0 ; voir Makefile.dj2). Pour le reste, ceci est une copie des sources officielles TPASM de Todd Squires ; Todd maintient toujours TPASM, donc dec_hl vous demande de contacter Todd pour tout probläme concernant les erreurs d'assemblage ou les amÇliorations.","mpasm, asm, assembleur, assembly",DOS,"Licence publique gÇnÇrale GNU, version 2",b36f482276aefc8a465b56e7489fe892ccb55f8b7f1efa92ba728fc81d0ee547
tppatch,,TPPATCH,"Outil de correction du bogue RUNTIME 200 dans les programmes compilÇs avec Turbo Pascal.",,"runtime, tp",DOS,"Gratuit, pas de code source",1fac9f5f4031e85a1eda138f21784d6f8f9715828e66e80b13e4f868c32f86c6
trch,,trch,"Traduit les caractäres.","Traduit les caractäres. Auparavant, c'Çtait le programme UNIX2DOS, mais la traduction de caractäres peut faire plus pour vous. [Similaire Ö, mais diffÇrent de, UNIX 'tr'.] (Comprend Cats GNU LGPL)","trch, unix2dos, tr","DOS (Borland C), FreeDOS","Licence publique gÇnÇrale GNU, version 2",fd31f11591924492dd9bd07d779801cfd000992c627d5a787bd1a24d89504bc3
tree,,Tree,"Affiche la structure de rÇpertoires d'un lecteur ou d'un chemin.","Affiche graphiquement la structure de rÇpertoires d'un lecteur ou d'un chemin. Prise en charge des catalogues de messages (langues diffÇrentes) au moyen de cats et peut àtre compilÇ Ö la fois pour Windows NT/9x et DOS.","tree, FreeDOS, DOS, Win32","DOS (TC2, TC++1, TC30, BC31, BC45, MicroC v3*, Pacific C*, Digital Mars), Win32 (VC5*, BC45, BCC55, Digital Mars) * MicroC et Pacific C ne prennent pas en charge Cats, VC5 nÇcessite des modifications mineures de Cats.","Licence publique gÇnÇrale GNU, version 2 (utilisation du fichier du domaine public findfile de Jeremy Davis et utilisation facultative de catgets LGPL de Jim Hall)",e632d08027ef1fbcfc87787de3ead1be39a761c28801bb8c3b5c5b6860b53f6a
ttf2fnt1,,"GNU ttf2fnt","TTF2FNT vous permet de convertir les fichiers .TTF en polices DOS bitmap. (Remarque : c'est un .EXE Win32 GUI.)",,"gpl ttf2fnt win32 dos freedos ttf police vga bitmap","Win32, Delphi 3","Licence publique gÇnÇrale GNU, version 2",57ded615eb8d129f4111e9433edcdb13b089ab7a4ca7a7884b94bd69713e8bd6
udvd2,,udvd2,"Pilote de lecteur CD/DVD UltraDMA",,"cd, disque, dma, pilote, dvd, ultra",DOS,"Gratuit avec le code source",f9eefd86a37904569e9a6dc3606a8837ab00cf6f811e222893f018837509367e
uhdd,,UHDD,"Pilote de mise en tampon sur disque/SSD","UHDD est un pilote de mise en cache sur disque/SSD pour un maximum de 10 disques BIOS sur un maximum de 4 contrìleurs UltraDMA. Il fournira Çgalement la mise en tampon aux disques gÇrÇs par UDVD2, s'il est chargÇ apräs UHDD.","tampon, disque, dma, pilote, ide, sata, ultradma",DOS,"Gratuit avec le code source, aucune garantie",87d8f9c8643cc44f6962dc0d0fa246cf3472c760281c7f2a3a212c75415ae9ed
uhex,,uHex,"uHex est un Çditeur hexadÇcimal simple et rapide",,"hexadÇcimal,Çditeur,visionneur",DOS,"Licence BSD simplifiÇe (Ö 2 clauses)",0332ba0b4bf5f1787eeb51610dfb2f783bc05235027f58021c1446d8580a39f5
uide,,UIDE,"Pilote de mise en tampon Ö usage gÇnÇral pour DOS","Un pilote de mise en mÇmoire tampon Ö usage gÇnÇral pour les lecteurs DOS, les disquettes, les CD/DVD, les disques SATA et UltraDMA","ahci, tamopn, cc, cd, cd-rom, cdrom, disque, dma, pilote, eide, disquette, ide, pata, rom, sata, sata, uhdd, uide, ultra",DOS,"Gratuit avec le code source",6860ec891ced528df8100a259b957426c5076e1987a1f71a1eb4a0372ef44c15
umm,,UMM,"Activateur UMB, enregistre la mÇmoire matÇrielle UMB comme disponible, nÇcessite 286+",,"UMB, mÇmoire",dos,"Licence publique gÇnÇrale GNU, version 2",0ec865e6f324fcbe05eb6e2d88154b515fc86d61f2c1a803cafdc0b018be9213
undelete,,Undelete,"Restaurer des fichiers effacÇs sur des systämes de fichiers FAT16/FAT32","Undelete permet de restaurer des fichiers effacÇs (mais rÇcupÇrables) Ö partir d'un systäme de fichiers FAT16/FAT32.","undelete, unerase, rÇcupÇration","DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 2",3258e7d5f8fa7aca7178167494ec4fc888ce2fae6084b4ca779dca3a0960e7ae
unformat,,UNFORMAT,"Restaurer un disque accidentellement formatÇ","Restaurer un disque que vous avez accidentellement formatÇ.","formater, restaurer, disque dur","DOS, FreeDOS","Licence publique gÇnÇrale GNU",1ff8a2f77ed349bb73221037ea0d79d60e4b69873d8399f5dd7037005a1e98d9
unrar,,UnRAR,"UnRAR est un dÇcompresseur de fichiers avec un taux de compression ÇlevÇ.",,"UnRAR, RAR, dÇcompresseur, archive",DOS,"Freeware, cf. license.txt",38db894d9ac2c562b3679eaec32f3ad727828c090b2510050f5b9d5e3340e2e2
unrtf,,UnRTF,"Convertit les documents RTF en d'autres formats","Convertit les documents au format RTF en d'autres formats (html,latex,txt...)",rtf,DOS,"Licence publique gÇnÇrale GNU, version 3",d9315cc66494a80a83b604608dfa4c298d479f18d09bfeaf47a86a46ed26d560
unzip,,UnZip,"Un outil de dÇcompression de fichiers, similaire Ö PKUNZIP","Un outil de dÇcompression de fichiers, similaire Ö PKUNZIP.","freedos, unzip, infozip, pkunzip","dos, unix, mac","Logiciel libre, cf. la licence",00227e5b6f6b7d168973b1355ff74402d3785c89b68675fbd1c72dac2d436729
uptime,,uptime,"Indique la durÇe de fonctionnement, màme Ö l'intÇrieur de DOSEmu. Similaire Ö 'uptime' d'UNIX.",,uptime,"DOS, FreeDOS","Code source disponible (libre)",b1d45ae900ba8a31e78b58a22c86e0c64b15727cb457970e2212e843c365bd84
uptimec,,"Uptime (Chamorro)","Indique la durÇe de fonctionnement","Indique la durÇe de fonctionnement du systäme en dÇtectant automatiquement quand il a ÇtÇ dÇmarrÇ. Il rÇplique uptime de *NIX, une des commandes UNIX de base qui vous permet de confirmer rapidement la durÇe de fonctionnement de votre systäme depuis son dernier redÇmarrage ou sa derniäre mise sous tension.",uptime,"DOS, FreeDOS","Licence publique gÇnÇrale GNU, version 3",520322b290280a4df3cb612fbdecadb84844e4f2eb5523b9c7584b3089d94067
upx,,UPX,"Empaqueteur performant d'exÇcutables","UPX est un empaqueteur libre, portable, extensible et performant pour diffÇrents formats exÇcutables.","empaqueteur d'exÇcutables",DOS,"Licence publique gÇnÇrale GNU, version 2",332ec4efc0d378cf58b62e37d5414ba3842563e43c4ef07c9d56e637edb81bb4
urthwurm,,UrthWurm,"Guider un ver Ö travers 10 niveaux de grottes (remake de SFCave)",,"SFCave,urthwurm",DOS,"Gratuit avec le code source",271a398f5db429ac4fedd5b11a2b0dd06b44acae6524bcd74a39504545ffa2ec
usbdos,,USBDOS,"Collection de pilotes DOS, pour UHCI (USB)","Collection de pilotes DOS, pour UHCI (USB 1.1 12Mbit/1.5mbit)","DOS USB pilote clavier souris port uhci ohci ehci xhci",DOS,"Freeware, cf. documentation",0b0fb557a0950c7c7c6cf347579a9f52b69700d67715597276c2546018fa9af5
